ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101Q90009,101Q9000,코스피200 F 202009 (야간),-,0,-,-,-,-,299.46,0.00,0,0,"301,373",FU,20200803,KRDRVFUK2I
KR4101Q90009,101Q9000,코스피200 F 202009 (주간),299.20,2,-0.15,299.60,300.15,297.30,299.46,299.20,"225,075","16,812,091,637,500","301,373",FU,20200803,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,299.46,0.00,0,0,"38,448",FU,20200803,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),298.65,2,-0.25,299.15,299.20,296.75,299.46,298.65,82,"6,111,375,000","38,448",FU,20200803,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (야간),-,0,-,-,-,-,299.46,0.00,0,0,"4,417",FU,20200803,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (주간),-,0,-,-,-,-,299.46,295.75,0,0,"4,417",FU,20200803,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (야간),-,0,-,-,-,-,299.46,0.00,0,0,"15,175",FU,20200803,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (주간),295.05,2,-0.80,295.05,295.05,295.05,299.46,295.05,1,"73,762,500","15,175",FU,20200803,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,299.46,0.00,0,0,"12,783",FU,20200803,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,299.46,295.40,0,0,"12,783",FU,20200803,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (야간),-,0,-,-,-,-,299.46,0.00,0,0,0,FU,20200803,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),-,0,-,-,-,-,299.46,291.95,0,0,0,FU,20200803,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (야간),-,0,-,-,-,-,299.46,0.00,0,0,"2,166",FU,20200803,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,299.46,291.60,0,0,"2,166",FU,20200803,KRDRVFUK2I
KR4401Q9QCS4,401Q9QCS,코스피200 SP 2009-2012 (주간),-0.55,2,-0.55,-0.55,-0.55,-0.55,299.46,0.00,10,"1,489,300,000",-,FU,20200803,KRDRVFUK2I
KR4401Q9R3S7,401Q9R3S,코스피200 SP 2009-2103 (주간),-,0,-,-,-,-,299.46,0.00,0,0,-,FU,20200803,KRDRVFUK2I
KR4401Q9R6S0,401Q9R6S,코스피200 SP 2009-2106 (주간),-,0,-,-,-,-,299.46,0.00,0,0,-,FU,20200803,KRDRVFUK2I
KR4401Q9RCS2,401Q9RCS,코스피200 SP 2009-2112 (주간),-,0,-,-,-,-,299.46,0.00,0,0,-,FU,20200803,KRDRVFUK2I
KR4401Q9S6S9,401Q9S6S,코스피200 SP 2009-2206 (주간),-,0,-,-,-,-,299.46,0.00,0,0,-,FU,20200803,KRDRVFUK2I
KR4401Q9SCS0,401Q9SCS,코스피200 SP 2009-2212 (주간),-,0,-,-,-,-,299.46,0.00,0,0,-,FU,20200803,KRDRVFUK2I
